ticker,entry_date,exit_date,entry_price,exit_price,shares,commission,pnl_usd,pnl_pct,days_held,exit_reason,tier,consec_down,portfolio_val,experiment
NSC,2004-11-22,2004-11-26,20.567775863593862,21.435165405273438,229.55144392629694,3.4433,195.66725008022095,4.2172257585464274,4,profit_target,1,6,109743.12717864019,V33d_baseline
RYN,2004-11-23,2004-11-26,5.61630911858383,5.819280624389648,1685.317284398385,16.8532,325.21821413092897,3.6139660677544447,3,profit_target,2,5,110068.34539277112,V33d_baseline
CNP,2004-11-24,2004-11-26,4.83870276452215,4.965690612792969,1956.1571133225698,19.5616,228.8466115672634,2.624419280347332,2,profit_target,3,4,110297.19200433839,V33d_baseline
BAC,2004-11-19,2004-11-29,28.39015028593345,28.500831604003906,332.97623827879585,3.3298,33.524486556051016,0.3898581619178483,10,time_stop,3,4,110330.71649089444,V33d_baseline
D,2004-11-19,2004-11-29,13.796656003704094,13.808815956115723,685.1838187341784,6.8518,1.479964441684158,0.08813695440666545,10,time_stop,3,4,110332.19645533612,V33d_baseline
ETD,2004-11-19,2004-11-29,17.67466231487638,17.14571762084961,534.8473016326433,5.3485,-288.25311532944824,-2.992672134853565,10,time_stop,3,4,110043.94334000666,V33d_baseline
LOW,2004-11-19,2004-11-29,20.34707845953053,19.926782608032227,464.59964584998784,4.646,-199.91530021683027,-2.0656324313795364,10,time_stop,3,4,109844.02803978983,V33d_baseline
USB,2004-11-19,2004-11-29,14.798003440675785,14.743599891662598,638.8189788086775,6.3882,-41.142209412259085,-0.3676411431534516,10,time_stop,3,4,109802.88583037758,V33d_baseline
BHE,2004-11-24,2004-11-29,19.92280545276979,20.34775161743164,475.096886054151,4.751,197.13963071095827,2.1329634808172666,5,profit_target,3,4,110000.02546108853,V33d_baseline
ABT,2004-11-22,2004-11-30,12.645057620624907,12.36509895324707,746.7522552273011,7.4675,-216.52728878710275,-2.2139770001617585,8,time_stop,3,4,109783.49817230144,V33d_baseline
BBWI,2004-11-22,2004-11-30,7.5787150665074,6.989576816558838,1245.953332829603,12.4595,-746.498299349107,-7.773590176943582,8,time_stop,3,4,109036.99987295232,V33d_baseline
ZION,2004-11-22,2004-11-30,43.58163751762984,43.978416442871094,216.66751947677523,2.1667,83.80243031791629,0.9104268399294324,8,time_stop,3,4,109120.80230327023,V33d_baseline
UNFI,2004-11-24,2004-11-30,26.399999618530273,28.1299991607666,358.53268821374826,3.5853,616.6760596044072,6.553028663765714,6,profit_target,3,4,109737.47836287464,V33d_baseline
PBI,2004-11-23,2004-12-01,15.340425645615928,15.811726570129395,617.0143547991202,6.1701,284.6292923069139,3.072280622462109,8,time_stop,2,5,110022.10765518155,V33d_baseline
CLX,2004-11-24,2004-12-02,29.92767496312779,30.736251831054688,316.2712387024788,3.1627,252.5668952183861,2.7017697463070585,8,time_stop,3,4,110274.67455039994,V33d_baseline
T,2004-11-24,2004-12-02,4.289921628016139,4.429075241088867,2206.3952801046316,22.064,284.96392229212694,3.2437332226295044,8,time_stop,3,4,110559.63847269207,V33d_baseline
EG,2004-11-30,2004-12-02,53.900911640979224,56.51645278930664,183.6704053808859,1.8367,478.5607989498756,4.852498907159299,2,profit_target,3,4,111038.19927164195,V33d_baseline
GE,2004-11-30,2004-12-02,100.74791266253864,102.574462890625,49.1325429473593,0.35,89.39305752696208,1.8129906415078834,2,partial_exit,1,6,111127.59232916891,V33d_baseline
DLTR,2004-12-01,2004-12-03,9.166666984558105,9.433333396911621,1077.4224774714912,10.7742,276.5381618816442,2.909088033881169,2,profit_target,3,4,111404.13049105056,V33d_baseline
EMR,2004-11-30,2004-12-06,18.859132369310654,19.408021926879883,524.9447375218691,5.2494,282.8872373514551,2.9104708892251767,6,profit_target,3,4,111687.01772840202,V33d_baseline
GE,2004-11-30,2004-12-08,100.74791266253864,101.91812133789062,49.1325429473593,0.8413,56.654002569630315,1.161521508908748,8,time_stop,1,6,111743.67173097165,V33d_baseline
BBY,2004-12-01,2004-12-09,20.863035673380782,21.274410247802734,473.39098716396364,4.7339,190.0071060081237,1.9717867565496539,8,time_stop,3,4,111933.67883697977,V33d_baseline
GHC,2004-12-01,2004-12-09,424.6717481989922,426.9247741699219,23.256487144585982,0.7,51.69746952934455,0.5305335192380077,8,time_stop,3,4,111985.37630650912,V33d_baseline
OKE,2004-12-02,2004-12-10,4.230338074536772,4.218094825744629,2340.708830948605,23.4071,-52.06496887675628,-0.28941537476254225,8,time_stop,3,4,111933.31133763236,V33d_baseline
PCG,2004-12-02,2004-12-10,19.963035080040587,19.257234573364258,496.01624448711874,4.9602,-355.0486791235697,-3.5355370756323614,8,time_stop,3,4,111578.26265850879,V33d_baseline
SLB,2004-12-02,2004-12-10,20.135435182637146,20.196352005004883,491.7693409231532,4.9177,25.039332177683395,0.3025354148802604,8,time_stop,3,4,111603.30199068646,V33d_baseline
ALKS,2004-12-08,2004-12-10,13.569999694824219,14.010000228881836,740.7392646729451,7.4074,318.518279406813,3.2424505818186518,2,profit_target,3,4,111921.82027009327,V33d_baseline
CVS,2004-12-08,2004-12-10,14.452256606519539,14.766292572021484,695.5198671895787,6.9552,211.4630543467685,2.172919939438947,2,profit_target,3,4,112133.28332444004,V33d_baseline
DIS,2004-12-08,2004-12-10,21.47308511558979,21.917301177978516,468.11306067326103,4.6811,203.26220995827825,2.0687109467387077,2,profit_target,3,4,112336.54553439832,V33d_baseline
IART,2004-12-08,2004-12-10,15.004521369934082,15.375226020812988,669.9201759076399,6.6992,241.6433231675007,2.4706196335040764,2,profit_target,3,4,112578.18885756582,V33d_baseline
NVRI,2004-12-08,2004-12-10,18.179455673733962,18.827438354492188,552.9225833796149,5.5292,352.7550319962902,3.5643678908078855,2,profit_target,3,4,112930.94388956211,V33d_baseline
OLN,2004-12-08,2004-12-10,10.012836344611094,10.433024406433105,1003.8945259467938,10.0389,411.7855498718429,4.196493854093172,2,profit_target,3,4,113342.72943943396,V33d_baseline
DTE,2004-12-03,2004-12-13,15.659252457592137,16.02611541748047,638.6948123297,6.3869,227.9265211932993,2.342787185287789,10,time_stop,3,4,113570.65596062725,V33d_baseline
EIX,2004-12-03,2004-12-13,14.865635396020574,14.846633911132812,672.7921843355938,6.7279,-19.511972366612653,-0.1278215453397161,10,time_stop,3,4,113551.14398826064,V33d_baseline
NUE,2004-12-03,2004-12-13,13.750336123759496,14.178498268127441,727.3628236871555,7.2736,304.1555980865448,3.1138303857759166,10,time_stop,3,4,113855.29958634717,V33d_baseline
BALL,2004-12-07,2004-12-13,8.707309860966031,9.086155891418457,1154.4129881741665,11.5441,425.8006481907643,4.350896390523016,6,profit_target,3,4,114281.10023453794,V33d_baseline
PCAR,2004-12-08,2004-12-13,10.87869526268234,11.186637878417969,923.9923862963066,9.2399,275.29670849292677,2.830694382919037,5,profit_target,3,4,114556.39694303086,V33d_baseline
TXT,2004-12-08,2004-12-13,31.897524370984396,32.5972900390625,315.1288946016085,3.1513,217.36509251559295,2.193793035282219,5,profit_target,3,4,114773.76203554646,V33d_baseline
AGCO,2004-12-09,2004-12-13,16.43408468866029,17.224117279052734,611.9556182357297,6.1196,477.3453260976271,4.807280754355476,4,profit_target,2,5,115251.10736164408,V33d_baseline
AZTA,2004-12-10,2004-12-13,13.264938360574433,13.547839164733887,759.7987712887771,7.598,207.3496956840719,2.1326959573387905,3,profit_target,3,4,115458.45705732815,V33d_baseline
LMT,2004-12-10,2004-12-13,32.292232285730286,33.187870025634766,312.10861418334093,3.1211,276.4151676700533,2.773539258542544,3,profit_target,3,4,115734.87222499821,V33d_baseline
TTWO,2004-12-10,2004-12-13,21.432008151504398,23.611875534057617,470.2631594920496,4.7026,1020.4086909982207,10.171083209485461,3,profit_target,3,4,116755.28091599642,V33d_baseline
WOR,2004-12-10,2004-12-13,7.0505974939179366,7.259309768676758,1429.479398913355,14.2948,284.0551030789453,2.9602069177663726,3,profit_target,3,4,117039.33601907537,V33d_baseline
ETD,2004-12-08,2004-12-14,16.195324209830165,16.685571670532227,620.6625730564236,6.2066,298.07162466315515,3.027092600001754,6,profit_target,3,4,117337.40764373852,V33d_baseline
FBP,2004-12-08,2004-12-14,325.2414460310347,345.1346435546875,30.905752382483968,0.7,614.1142367618571,6.11643988378855,6,profit_target,3,4,117951.52188050038,V33d_baseline
R,2004-12-08,2004-12-14,30.368082720265146,31.503219604492188,330.9998753674502,3.31,372.4201684504719,3.7379273979306724,6,profit_target,3,4,118323.94204895085,V33d_baseline
TFX,2004-12-08,2004-12-14,38.409842698895616,39.50075912475586,261.6993689444398,2.617,282.875146529305,2.8402001914254384,6,profit_target,3,4,118606.81719548015,V33d_baseline
GWW,2004-12-09,2004-12-14,42.939453118995544,44.363704681396484,234.21188965582016,2.3421,331.2345308786202,3.3168833297759908,5,profit_target,3,4,118938.05172635877,V33d_baseline
ARW,2004-12-10,2004-12-14,24.219999313354492,24.799999237060547,416.1306421684581,4.1613,237.19443428777268,2.394714864365222,4,profit_target,3,4,119175.24616064654,V33d_baseline
T,2004-12-10,2004-12-14,4.293316889542869,4.403616428375244,2347.52852558688,23.4753,235.45602851221054,2.5690984772409777,4,profit_target,2,5,119410.70218915875,V33d_baseline
HLX,2004-12-07,2004-12-15,19.799999237060547,20.75,507.66828196345165,5.0767,477.208572365806,4.797983836086691,8,time_stop,3,4,119887.91076152456,V33d_baseline
GATX,2004-12-10,2004-12-15,16.532732870510507,17.08149528503418,609.6199549418235,6.0962,328.44031886626914,3.319248056699094,5,profit_target,2,5,120216.35108039083,V33d_baseline
AMT,2004-12-13,2004-12-15,12.810241119043203,13.424431800842285,796.3039535910747,7.963,481.1194286394959,4.794528659464888,2,profit_target,3,4,120697.47050903032,V33d_baseline
HBAN,2004-12-08,2004-12-16,11.057673551047824,11.089292526245117,909.0367471197113,9.0904,19.65244288940941,0.2859459998644769,8,time_stop,3,4,120717.12295191972,V33d_baseline
KEY,2004-12-08,2004-12-16,16.249579881095773,16.23975944519043,618.5902447391979,6.1859,-12.260728297523908,-0.060435014180077906,8,time_stop,3,4,120704.8622236222,V33d_baseline
KMT,2004-12-08,2004-12-16,15.77839551982804,15.768936157226562,637.062975314852,6.3706,-12.396839436627747,-0.05995135937358279,8,time_stop,3,4,120692.46538418558,V33d_baseline
LHX,2004-12-08,2004-12-16,20.36432023152769,19.719953536987305,493.6001536645505,4.936,-322.9955009780975,-3.164194469613509,8,time_stop,3,4,120369.46988320748,V33d_baseline
LUV,2004-12-08,2004-12-16,13.43152172172988,13.44003963470459,748.3762304679191,7.4838,-1.109158701211654,0.06341733387461135,8,time_stop,3,4,120368.36072450627,V33d_baseline
PGR,2004-12-08,2004-12-16,11.781469128916179,11.013339042663574,853.1899957098888,8.5319,-663.8928049515948,-6.519815804357733,8,time_stop,3,4,119704.46791955468,V33d_baseline
TFC,2004-12-08,2004-12-16,18.707351858033988,18.698476791381836,537.3198554149908,5.3732,-10.14194808448262,-0.04744159793167376,8,time_stop,3,4,119694.3259714702,V33d_baseline
USB,2004-12-08,2004-12-16,14.58038308664382,14.976054191589355,689.407921302427,6.8941,265.8847147669115,2.7137222842106574,8,time_stop,3,4,119960.21068623711,V33d_baseline
WY,2004-12-08,2004-12-16,11.833632125257397,11.980611801147461,849.4291092674592,8.4943,116.35452407904224,1.2420504062852713,8,time_stop,3,4,120076.56521031616,V33d_baseline
PWR,2004-12-13,2004-12-16,7.443510412151159,7.796563148498535,1370.4347928225752,13.7043,470.1314056634336,4.743094545431614,3,profit_target,2,5,120546.69661597958,V33d_baseline
ASB,2004-12-09,2004-12-17,17.040415108103318,17.051006317138672,590.181071997772,5.9018,0.3489203822600837,0.062153468493368225,8,time_stop,3,4,120547.04553636184,V33d_baseline
FDS,2004-12-09,2004-12-17,26.73634289606786,27.113670349121094,376.15205994633357,3.7615,138.17097814081387,1.4112904465656269,8,time_stop,3,4,120685.21651450265,V33d_baseline
MTB,2004-12-09,2004-12-17,56.06915023654773,56.144615173339844,179.36655742701103,1.7937,11.742220344578735,0.13459261728372965,8,time_stop,2,5,120696.95873484723,V33d_baseline
HXL,2004-12-15,2004-12-17,12.786981894828356,13.421731948852539,840.4612820614732,8.4046,525.0782313731393,4.96403341496014,2,profit_target,3,4,121222.03696622036,V33d_baseline
BA,2004-12-10,2004-12-20,36.8408452505108,37.25382995605469,273.57363271805167,2.7357,110.24598982545484,1.1209968249524849,10,time_stop,3,4,121332.28295604582,V33d_baseline
GD,2004-12-10,2004-12-20,33.695590175541795,33.67984390258789,299.10987803090956,2.9911,-7.700964562992985,-0.04673096055558749,10,time_stop,3,4,121324.58199148283,V33d_baseline
GPC,2004-12-10,2004-12-20,22.180512507014264,22.273759841918945,454.3936423650528,4.5439,37.827059724521675,0.42040207535868934,10,time_stop,3,4,121362.40905120736,V33d_baseline
SCSC,2004-12-10,2004-12-20,32.10499954223633,30.875,313.9287964893636,3.1393,-389.2715639416122,-3.831177572882938,10,time_stop,2,5,120973.13748726575,V33d_baseline
CCI,2004-12-13,2004-12-21,10.019883018535229,9.995445251464844,1018.0603536667119,10.1806,-35.059725323167804,-0.24389273832018532,8,time_stop,2,5,120938.07776194258,V33d_baseline
VZ,2004-12-13,2004-12-21,12.565542137019518,12.562487602233887,811.8110256059866,8.1181,-10.597815273132493,-0.0243088181339382,8,time_stop,2,5,120927.47994666945,V33d_baseline
VFC,2004-12-14,2004-12-22,7.043087601009864,7.136905193328857,1495.5855781499074,14.9559,125.35638226753507,1.332052043560292,8,time_stop,3,4,121052.83632893699,V33d_baseline
HLIT,2004-12-15,2004-12-22,7.559999942779541,8.0600004196167,1421.5559892019012,14.2156,696.5631125596498,6.613762971184969,7,profit_target,3,4,121749.39944149664,V33d_baseline
ALL,2004-12-15,2004-12-23,30.22169214706811,30.448436737060547,355.6042839933064,3.556,77.07530473368276,0.7502709937253877,8,time_stop,3,4,121826.47474623032,V33d_baseline
ADP,2004-12-20,2004-12-23,21.174059822184955,21.638845443725586,515.2523143213651,5.1525,234.3293440188908,2.1950708812754747,3,profit_target,3,4,122060.8040902492,V33d_baseline
ITW,2004-12-20,2004-12-23,27.75100321993307,28.37441635131836,393.13833955823895,3.9314,241.15621993603193,2.2464525928832035,3,profit_target,3,4,122301.96031018524,V33d_baseline
MAN,2004-12-21,2004-12-23,29.192602918850504,30.317108154296875,372.95688925441766,3.7296,415.66240566984084,3.8520211389586145,2,profit_target,3,4,122717.62271585508,V33d_baseline
ITT,2004-12-17,2004-12-27,10.557609142718583,10.627863883972168,1027.619279022153,10.2762,61.9189337646754,0.6654417709907227,10,time_stop,3,4,122779.54164961976,V33d_baseline
DIS,2004-12-20,2004-12-28,21.758653252088116,22.202869415283203,501.4089429414861,5.0141,217.71986739575624,2.041560927730932,8,time_stop,3,4,122997.26151701552,V33d_baseline
ECL,2004-12-20,2004-12-28,27.06839858548835,27.522802352905273,403.05241156042337,4.0305,179.11801016392866,1.6787242362410555,8,time_stop,3,4,123176.37952717945,V33d_baseline
GS,2004-12-20,2004-12-28,74.4814339866134,75.47919464111328,146.47923305183264,1.4648,144.6864231099194,1.339609888122204,8,time_stop,3,4,123321.06595028937,V33d_baseline
HON,2004-12-20,2004-12-28,19.822061645904252,20.112009048461914,550.3959942135542,5.504,154.08192895822623,1.4627509879507017,8,time_stop,3,4,123475.1478792476,V33d_baseline
LMT,2004-12-20,2004-12-28,32.385646716007635,31.187786102294922,336.87711789825784,3.3688,-406.9006023703597,-3.698739210665916,8,time_stop,3,4,123068.24727687724,V33d_baseline
SKYW,2004-12-20,2004-12-28,16.929047492899066,17.464555740356445,644.453465650448,6.4445,338.66561130180116,3.1632509016351893,8,time_stop,3,4,123406.91288817904,V33d_baseline
EBAY,2004-12-22,2004-12-28,21.217382525706892,21.682165145874023,512.9507931533911,5.1295,233.2811057271075,2.1905747309028474,6,profit_target,3,4,123640.19399390614,V33d_baseline
LEG,2004-12-22,2004-12-28,11.650008799969262,11.98656177520752,934.2030020809054,9.342,305.0667698060317,2.8888645581035566,6,profit_target,3,4,123945.26076371217,V33d_baseline
INGR,2004-12-21,2004-12-29,16.93429921954634,17.106996536254883,642.9307899134659,6.4293,104.60311434822505,1.019807873178526,8,time_stop,3,4,124049.8638780604,V33d_baseline
LNC,2004-12-21,2004-12-29,26.179037381889838,26.5186767578125,415.8893321794078,4.1589,137.0934999125126,1.2973715227497937,8,time_stop,3,4,124186.95737797291,V33d_baseline
UHS,2004-12-21,2004-12-29,20.45279821447424,19.98981475830078,532.3272766730219,5.3233,-251.78199513621027,-2.263668038566033,8,time_stop,3,4,123935.17538283671,V33d_baseline
VRTX,2004-12-21,2004-12-29,10.869999885559082,10.850000381469727,1001.6175242391854,10.0162,-30.04802901438354,-0.18398808003599923,8,time_stop,3,4,123905.12735382232,V33d_baseline
WM,2004-12-21,2004-12-29,16.866058349609375,17.13431739807129,645.5321183035085,6.4553,166.71451062466784,1.5905260310458196,8,time_stop,3,4,124071.84186444698,V33d_baseline
WAT,2004-12-27,2004-12-29,45.880001068115234,46.97999954223633,240.72767627075106,2.4073,262.39279981383527,2.3975554675510864,2,profit_target,3,4,124334.23466426082,V33d_baseline
AMD,2004-12-22,2004-12-30,21.780000686645508,21.950000762939453,499.7003146043744,4.997,79.95208846080838,0.7805329244006017,8,time_stop,3,4,124414.18675272162,V33d_baseline
D,2004-12-22,2004-12-30,14.238056182861328,14.273650169372559,764.3931907152421,7.6439,19.563869012442325,0.24999189534085248,8,time_stop,3,4,124433.75062173407,V33d_baseline
DOV,2004-12-22,2004-12-30,18.5602235243527,18.851987838745117,586.3869678573723,5.8639,165.22292196698055,1.571987072297892,8,time_stop,2,5,124598.97354370105,V33d_baseline
WTFC,2004-12-28,2005-01-05,44.99055872023955,42.350990295410156,245.610613932979,2.4561,-650.7621274797829,-5.8669385309099304,8,time_stop,2,5,123948.21141622127,V33d_baseline
SWKS,2004-12-29,2005-01-06,7.459733486175537,6.899266242980957,1495.37158256482,14.9537,-853.0605042572694,-7.513234142121088,8,time_stop,3,4,123095.150911964,V33d_baseline
VRTX,2005-01-04,2005-01-06,10.15999984741211,10.520000457763672,367.9103604773324,3.6791,128.7688507217297,3.5433131472266663,2,profit_target,3,4,123223.91976268572,V33d_baseline
FISV,2005-01-05,2005-01-07,9.805000305175781,10.024999618530273,381.23091177650076,3.8123,80.05822970257215,2.243746114300076,2,profit_target,3,4,123303.97799238829,V33d_baseline
NSC,2005-01-05,2005-01-07,22.146556404409377,22.75185775756836,168.7833150243982,1.6878,100.47693582468297,2.7331624027944432,2,profit_target,3,4,123404.45492821297,V33d_baseline
TPR,2005-01-05,2005-01-07,17.41760316724504,17.85965919494629,214.60870192177364,2.1461,92.7229832624428,2.5379842648646638,2,profit_target,3,4,123497.17791147542,V33d_baseline
BIIB,2005-01-05,2005-01-10,64.91000366210938,66.81999969482422,57.58695109261004,0.7,109.29084812302894,2.9425295408353005,5,profit_target,3,4,123606.46875959844,V33d_baseline
EW,2005-01-05,2005-01-10,3.308332920074463,3.441667079925537,1129.8648886360863,11.2986,139.35093678515923,4.0302521865929135,5,profit_target,2,5,123745.81969638361,V33d_baseline
ADM,2005-01-06,2005-01-10,12.768862937380893,13.163406372070312,291.2120179159315,2.9121,111.98366959222899,3.089886990128086,4,profit_target,3,4,123857.80336597584,V33d_baseline
AEE,2005-01-06,2005-01-10,20.333536694350407,20.801992416381836,182.8725813114348,1.8287,83.83898130488504,2.3038575584422927,4,profit_target,3,4,123941.64234728072,V33d_baseline
BG,2005-01-06,2005-01-10,34.21337451934315,35.77723693847656,108.68399842828562,1.0868,168.87998071886813,4.570909596331274,4,profit_target,3,4,124110.52232799958,V33d_baseline
CAKE,2005-01-06,2005-01-11,23.638902846341598,24.192392349243164,157.3019850649334,1.573,85.4919776683703,2.3414348225016104,5,profit_target,3,4,124196.01430566795,V33d_baseline
ADBE,2005-01-04,2005-01-12,31.09889880624707,29.484214782714844,120.19619182014758,1.202,-195.28083253960872,-5.192093885999183,8,time_stop,3,4,124000.73347312835,V33d_baseline
AEP,2005-01-04,2005-01-12,14.787097313219109,14.600359916687012,252.78586643028498,2.5279,-49.73243324160465,-1.262840113760262,8,time_stop,3,4,123951.00103988675,V33d_baseline
BYD,2005-01-04,2005-01-12,36.31955247183767,34.81625747680664,102.91892250625799,1.0292,-155.74669032270629,-4.13907907096787,8,time_stop,3,4,123795.25434956404,V33d_baseline
CBRL,2005-01-04,2005-01-12,20.075955039728683,19.67807960510254,186.19135173962556,1.8619,-75.94287851442903,-1.9818505960925932,8,time_stop,3,4,123719.31147104962,V33d_baseline
FE,2005-01-04,2005-01-12,15.665200152340153,15.220125198364258,238.61611533591756,2.3862,-108.58821770439968,-2.8411699157856454,8,time_stop,3,4,123610.72325334522,V33d_baseline
FMC,2005-01-04,2005-01-12,7.426415521723364,6.980453968048096,503.3342391597829,5.0333,-229.5010617052535,-6.0050713883537,8,time_stop,3,4,123381.22219163997,V33d_baseline
GL,2005-01-04,2005-01-12,20.59610489659433,20.035608291625977,181.48913229360778,1.8149,-103.53893381215558,-2.7213718699841847,8,time_stop,3,4,123277.68325782781,V33d_baseline
GPN,2005-01-04,2005-01-12,13.416954274490521,13.26819133758545,278.60042822222204,2.786,-44.23142220757075,-1.1087683080795263,8,time_stop,3,4,123233.45183562025,V33d_baseline
KMT,2005-01-04,2005-01-12,15.617609551754875,14.845246315002441,239.34323584693627,2.3934,-187.25334869201,-4.945463863678462,8,time_stop,3,4,123046.19848692823,V33d_baseline
PBI,2005-01-04,2005-01-12,16.22633119809511,16.031431198120117,230.36440959308476,2.3036,-47.20166751986234,-1.2011341171063565,8,time_stop,3,4,122998.99681940836,V33d_baseline
